"zone","state","sector","lga","ea","hhid","qa_type","dist_road2","dist_popcenter2","dist_market","dist_border2","dist_admctr","af_bio_1","af_bio_8","af_bio_12","af_bio_13","af_bio_16","fsrad3_agpct","fsrad3_lcmaj","ssa_aez09","afmnslp_pct","srtm_nga","twi_nga","srtm_nga_5_15","sq1","sq2","sq3","sq4","sq5","sq6","sq7","anntot_avg","wetQ_avg","wetQ_avgstart","h2012_tot","h2012_wetQ","h2012_wetQstart","eviarea_avg","evimax_avg","grn_avg","sen_avg","h2012_eviarea","h2012_evimax","h2012_grn","h2012_sen","LAT_DD_MOD","LON_DD_MOD","distY1Y2"
4,1,2,108,904,10110,1,0.17,21.04,70.22,529.91,22.08,263,249,2069,312,880,26,40,313,8.36,156,12,4,3,2,1,1,1,1,1,1845,863,17,1807,801,18,38.3,0.494,103,335,43.6,0.4843,106,339,5.69861467033,7.51949932817,
2,2,2,209,1040,20001,1,1.38,30.69,79.58,175.56,91.25,274,259,916,226,592,46,20,312,2.48,195,15,1,1,1,2,1,1,1,2,993,575,18,1170,686,18,99.1,0.4686,114,280,89.8,0.4552,124,282,9.68199592163,11.8269506538,
2,2,2,209,1040,20002,1,1.47,30.6,79.66,175.57,91.18,274,259,915,225,591,46,20,312,2.36,194,15,1,1,1,2,1,1,1,2,993,575,18,1170,686,18,99.1,0.4686,114,280,89.8,0.4552,124,282,9.68199592163,11.8269506538,
2,2,2,209,1040,20003,1,1.8,30.34,79.91,175.63,90.95,274,259,915,225,591,52,20,312,2.36,188,15,1,1,1,2,1,1,1,2,993,575,18,1169,685,18,99.1,0.4686,114,280,89.8,0.4552,124,282,9.68199592163,11.8269506538,
2,2,2,209,1040,20004,1,1.68,30.47,79.78,175.64,91.07,274,259,915,225,591,52,20,312,2.36,193,13,1,1,1,2,1,1,1,2,993,575,18,1169,685,18,99.1,0.4686,114,280,89.8,0.4552,124,282,9.68199592163,11.8269506538,
2,2,2,209,1040,20005,1,1.32,30.72,79.55,175.53,91.27,274,259,916,226,592,46,20,312,2.48,196,14,1,1,1,2,1,1,1,2,993,575,18,1170,686,18,99.1,0.4686,114,280,89.8,0.4552,124,282,9.68199592163,11.8269506538,
2,2,2,209,1040,20006,1,1.8,30.36,79.88,175.66,90.98,274,259,915,225,591,52,20,312,2.36,192,12,1,1,1,2,1,1,1,2,993,575,18,1169,685,18,99.1,0.4686,114,280,89.8,0.4552,124,282,9.68199592163,11.8269506538,
2,2,2,209,1040,20007,1,1.28,30.73,79.55,175.51,91.27,274,259,916,226,592,46,20,312,2.48,196,14,1,1,1,2,1,1,1,2,993,575,18,1170,686,18,99.1,0.4686,114,280,89.8,0.4552,124,282,9.68199592163,11.8269506538,
2,2,2,209,1040,20008,1,1.67,31.42,78.81,176.46,92.07,272,257,920,227,595,30,20,312,7.87,206,16,6,1,1,2,1,1,1,2,993,574,18,1170,685,18,99.1,0.4686,114,280,89.8,0.4552,124,282,9.68199592163,11.8269506538,
2,2,2,209,1040,20009,1,1.87,30.34,79.91,175.7,90.96,274,259,915,225,591,57,20,312,2.36,187,12,1,1,1,2,1,1,1,2,993,575,18,1169,685,18,99.1,0.4686,114,280,89.8,0.4552,124,282,9.68199592163,11.8269506538,
2,2,2,209,1040,20010,1,1.46,30.42,79.85,175.4,90.98,274,259,915,225,591,46,20,312,2.36,194,14,1,1,1,2,1,1,1,2,993,575,18,1170,686,18,99.1,0.4686,114,280,89.8,0.4552,124,282,9.68199592163,11.8269506538,
2,2,2,221,18,20011,1,0.83,20.37,130.57,152.16,41.23,276,260,937,217,587,35,20,312,2.08,210,13,2,1,1,1,2,1,1,1,976,556,18,1136,655,18,99.1,0.4686,114,280,89.8,0.4552,124,282,9.35668119389,12.1731637317,
2,2,2,221,18,20012,1,1.09,20.35,130.55,152.41,41.31,276,260,937,217,587,41,20,312,2.08,210,14,2,1,1,1,2,1,1,1,976,556,18,1136,655,18,99.1,0.4686,114,280,89.8,0.4552,124,282,9.35668119389,12.1731637317,
2,2,2,221,18,20013,1,0.99,20.52,130.72,152.29,41.14,276,260,937,217,587,41,20,312,2.08,210,13,2,1,1,1,2,1,1,1,976,556,18,1136,654,18,99.1,0.4686,114,280,89.8,0.4552,124,282,9.35668119389,12.1731637317,
2,2,2,221,18,20014,1,1.14,20.55,130.75,152.42,41.14,276,260,937,217,587,41,20,312,2.08,208,15,2,1,1,1,2,1,1,1,976,557,18,1136,654,18,99.1,0.4686,114,280,89.8,0.4552,124,282,9.35668119389,12.1731637317,
2,2,2,221,18,20015,1,1.04,20.64,130.84,152.31,41.04,276,260,937,217,587,37,20,312,2.08,208,15,2,1,1,1,2,1,1,1,976,557,18,1136,654,18,99.1,0.4686,114,280,89.8,0.4552,124,282,9.35668119389,12.1731637317,
2,2,2,221,18,20016,1,1,20.42,130.62,152.31,41.23,276,260,937,217,587,41,20,312,2.08,211,14,2,1,1,1,2,1,1,1,976,556,18,1136,655,18,99.1,0.4686,114,280,89.8,0.4552,124,282,9.35668119389,12.1731637317,
2,2,2,221,18,20017,1,1.27,20.35,130.55,152.58,41.37,276,260,937,217,587,41,20,312,2.08,210,14,2,1,1,1,2,1,1,1,976,556,18,1137,655,18,99.1,0.4686,114,280,89.8,0.4552,124,282,9.35668119389,12.1731637317,
2,2,2,221,18,20018,1,1.38,20.48,130.68,152.67,41.28,276,260,937,217,587,48,20,312,2.08,213,14,2,1,1,1,2,1,1,1,977,557,18,1137,654,18,99.1,0.4686,114,280,89.8,0.4552,124,282,9.35668119389,12.1731637317,
2,2,2,221,18,20019,1,1.26,20.61,130.81,152.53,41.12,276,260,937,217,587,48,20,312,2.08,211,13,2,1,1,1,2,1,1,1,977,557,18,1136,654,18,99.1,0.4686,114,280,89.8,0.4552,124,282,9.35668119389,12.1731637317,
2,2,2,221,18,20020,1,1.23,20.48,130.68,152.53,41.24,276,260,937,217,587,48,20,312,2.08,210,13,2,1,1,1,2,1,1,1,976,557,18,1136,654,18,99.1,0.4686,114,280,89.8,0.4552,124,282,9.35668119389,12.1731637317,
2,2,2,201,60,20021,3,0.43,34.33,103.09,195.05,84.51,271,256,977,225,609,41,20,312,4.1,262,13,2,2,1,1,1,1,1,1,1022,583,18,1144,685,18,99.1,0.4686,114,280,89.8,0.4552,124,282,9.33287881009,11.7819675423,
2,2,2,201,60,20022,1,0.31,34.31,102.97,195.04,84.56,273,258,971,224,606,41,20,312,3.07,253,14,2,2,1,1,1,1,1,1,1022,583,18,1145,686,18,99.1,0.4686,114,280,89.8,0.4552,124,282,9.33287881009,11.7819675423,
2,2,2,201,60,20023,1,0.53,34.21,103.24,194.92,84.32,271,256,977,225,609,46,20,312,4.1,265,12,2,2,1,1,1,1,1,1,1022,583,18,1144,685,18,99.1,0.4686,114,280,89.8,0.4552,124,282,9.33287881009,11.7819675423,
2,2,2,201,60,20024,1,0.53,34.32,103.2,195.03,84.43,271,256,977,225,609,43,20,312,4.1,262,14,2,2,1,1,1,1,1,1,1023,583,18,1144,685,18,99.1,0.4686,114,280,89.8,0.4552,124,282,9.33287881009,11.7819675423,
2,2,2,201,60,20025,1,0.35,34.13,103.09,194.85,84.35,272,257,972,224,606,46,20,312,2.9,258,13,2,2,1,1,1,1,1,1,1021,583,18,1144,686,18,99.1,0.4686,114,280,89.8,0.4552,124,282,9.33287881009,11.7819675423,
2,2,2,201,60,20026,1,0.49,34.2,103.21,194.91,84.34,271,256,977,225,609,46,20,312,4.1,265,12,2,2,1,1,1,1,1,1,1022,583,18,1144,685,18,99.1,0.4686,114,280,89.8,0.4552,124,282,9.33287881009,11.7819675423,
2,2,2,201,60,20027,1,0.4,34.29,103.07,195.01,84.49,271,256,977,225,609,41,20,312,4.1,260,12,2,2,1,1,1,1,1,1,1022,583,18,1144,685,18,99.1,0.4686,114,280,89.8,0.4552,124,282,9.33287881009,11.7819675423,
2,2,2,201,60,20028,1,0.36,34.27,103.04,195,84.49,271,256,977,225,609,41,20,312,4.1,260,12,2,2,1,1,1,1,1,1,1022,583,18,1144,686,18,99.1,0.4686,114,280,89.8,0.4552,124,282,9.33287881009,11.7819675423,
2,2,2,201,60,20029,1,0.29,34.29,102.96,195.02,84.56,273,258,971,224,606,41,20,312,3.07,253,14,2,2,1,1,1,1,1,1,1022,583,18,1145,686,18,99.1,0.4686,114,280,89.8,0.4552,124,282,9.33287881009,11.7819675423,
2,2,2,201,60,20030,1,0.61,34.52,103.2,195.23,84.59,272,257,973,224,606,43,20,312,4.02,261,13,2,2,1,1,1,1,1,1,1023,584,18,1143,684,18,99.1,0.4686,114,280,89.8,0.4552,124,282,9.33287881009,11.7819675423,
2,2,2,216,200,20031,1,18.73,34.33,84.44,191.93,93.59,277,263,932,222,592,33,20,312,1.1,136,14,1,1,1,1,2,1,1,2,994,573,18,1172,687,18,99.1,0.4686,114,280,89.8,0.4552,124,282,9.48618293097,11.7394204994,
2,2,2,216,200,20032,1,18.69,34.28,84.5,191.89,93.53,277,263,932,222,592,33,20,312,1.17,138,14,1,1,1,1,2,1,1,2,994,573,18,1172,687,18,99.1,0.4686,114,280,89.8,0.4552,124,282,9.48618293097,11.7394204994,
2,2,2,216,200,20033,1,18.81,34.28,84.41,191.84,93.56,277,262,932,222,592,33,20,312,1.17,140,14,1,1,1,1,2,1,1,2,994,573,18,1172,687,18,99.1,0.4686,114,280,89.8,0.4552,124,282,9.48618293097,11.7394204994,
2,2,2,216,200,20034,1,18.73,34.16,84.54,191.75,93.43,277,262,932,222,592,33,20,312,1.17,137,13,1,1,1,1,2,1,1,2,994,573,18,1172,687,18,99.1,0.4686,114,280,89.8,0.4552,124,282,9.48618293097,11.7394204994,
2,2,2,216,200,20035,1,18.8,34.25,84.44,191.82,93.53,277,262,932,222,592,33,20,312,1.17,139,13,1,1,1,1,2,1,1,2,994,573,18,1172,687,18,99.1,0.4686,114,280,89.8,0.4552,124,282,9.48618293097,11.7394204994,
2,2,2,216,200,20036,1,18.71,34.19,84.54,191.79,93.45,277,262,932,222,592,33,20,312,1.17,137,13,1,1,1,1,2,1,1,2,994,573,18,1172,687,18,99.1,0.4686,114,280,89.8,0.4552,124,282,9.48618293097,11.7394204994,
2,2,2,216,200,20037,1,18.75,34.24,84.49,191.82,93.5,277,262,932,222,592,33,20,312,1.17,139,13,1,1,1,1,2,1,1,2,994,573,18,1172,687,18,99.1,0.4686,114,280,89.8,0.4552,124,282,9.48618293097,11.7394204994,
2,2,2,216,200,20038,1,18.75,34.22,84.49,191.8,93.49,277,262,932,222,592,33,20,312,1.17,139,13,1,1,1,1,2,1,1,2,994,573,18,1172,687,18,99.1,0.4686,114,280,89.8,0.4552,124,282,9.48618293097,11.7394204994,
2,2,2,216,200,20039,1,18.81,34.22,84.44,191.78,93.51,277,262,932,222,592,33,20,312,1.17,140,14,1,1,1,1,2,1,1,2,994,573,18,1172,687,18,99.1,0.4686,114,280,89.8,0.4552,124,282,9.48618293097,11.7394204994,
2,2,2,216,200,20040,1,18.52,32.56,85.57,190.26,91.9,277,262,932,222,592,28,20,312,8.49,193,12,5,1,1,1,2,1,1,2,993,573,18,1172,690,18,99.1,0.4686,114,280,89.8,0.4552,124,282,9.48618293097,11.7394204994,
2,2,2,203,1224,20041,1,2.92,15.13,214.28,247.73,117.38,253,242,1284,250,726,48,20,313,2.57,569,13,3,1,1,1,2,1,1,1,1510,778,19,1640,849,20,99.1,0.4686,114,280,89.8,0.4552,124,282,8.30266963237,12.0444336999,
2,2,2,203,1224,20042,1,2.9,15.17,214.33,247.75,117.41,253,242,1284,250,726,43,20,313,2.57,569,13,3,1,1,1,2,1,1,1,1510,778,19,1640,849,20,99.1,0.4686,114,280,89.8,0.4552,124,282,8.30266963237,12.0444336999,
2,2,2,203,1224,20043,1,2.37,14.92,214.36,247.29,116.99,253,242,1284,250,726,39,20,313,2.57,560,16,3,1,1,1,2,1,1,1,1507,777,19,1636,849,20,99.1,0.4686,114,280,89.8,0.4552,124,282,8.30266963237,12.0444336999,
2,2,2,203,1224,20044,1,2.96,15.06,214.19,247.69,117.33,252,241,1289,250,727,48,20,313,4.09,573,12,7,1,1,1,2,1,1,1,1510,778,19,1640,849,20,99.1,0.4686,114,280,89.8,0.4552,124,282,8.30266963237,12.0444336999,
2,2,2,203,1224,20045,1,2.17,14.78,214.34,247.07,116.78,253,242,1284,250,726,39,20,313,2.57,561,13,3,1,1,1,2,1,1,1,1506,776,19,1634,848,20,99.1,0.4686,114,280,89.8,0.4552,124,282,8.30266963237,12.0444336999,
2,2,2,203,1224,20046,1,2.97,15.07,214.19,247.7,117.34,252,241,1289,250,727,48,20,313,4.09,573,12,7,1,1,1,2,1,1,1,1510,778,19,1640,849,20,99.1,0.4686,114,280,89.8,0.4552,124,282,8.30266963237,12.0444336999,
2,2,2,203,1224,20047,1,2.91,15.16,214.31,247.75,117.4,253,242,1284,250,726,43,20,313,2.57,569,13,3,1,1,1,2,1,1,1,1510,778,19,1640,849,20,99.1,0.4686,114,280,89.8,0.4552,124,282,8.30266963237,12.0444336999,
2,2,2,203,1224,20048,1,2.75,14.98,214.22,247.52,117.18,253,242,1284,250,726,43,20,313,2.57,571,13,3,1,1,1,2,1,1,1,1509,778,19,1639,849,20,99.1,0.4686,114,280,89.8,0.4552,124,282,8.30266963237,12.0444336999,
2,2,2,203,1224,20049,1,2.94,15.1,214.24,247.72,117.36,252,241,1289,250,727,48,20,313,4.09,573,12,7,1,1,1,2,1,1,1,1510,778,19,1640,849,20,99.1,0.4686,114,280,89.8,0.4552,124,282,8.30266963237,12.0444336999,
2,2,2,203,1224,20050,1,2.91,14.88,214.05,247.52,117.15,253,242,1284,250,726,48,20,313,2.57,574,13,3,1,1,1,2,1,1,1,1509,778,19,1639,849,20,99.1,0.4686,114,280,89.8,0.4552,124,282,8.30266963237,12.0444336999,
2,2,2,212,956,20051,1,6.27,45.45,159.53,183.03,51.57,267,252,1061,228,639,35,20,313,4.49,364,13,2,1,1,1,1,1,1,1,1170,645,18,1203,675,20,99.1,0.4686,114,280,89.8,0.4552,124,282,8.95937097796,12.1543140636,
2,2,2,212,956,20052,1,5.97,45.76,159.55,183.34,51.88,267,252,1061,228,639,35,20,313,4.49,355,12,2,1,1,1,1,1,1,1,1171,646,18,1204,677,20,99.1,0.4686,114,280,89.8,0.4552,124,282,8.95937097796,12.1543140636,
2,2,2,212,956,20053,1,6.89,44.97,159.1,182.49,51.09,268,254,1056,227,636,35,20,313,3.54,355,13,6,1,1,1,1,1,1,1,1166,644,18,1202,673,20,99.1,0.4686,114,280,89.8,0.4552,124,282,8.95937097796,12.1543140636,
2,2,2,212,956,20054,1,6.26,45.46,159.55,183.04,51.57,267,252,1061,228,639,35,20,313,4.49,364,13,2,1,1,1,1,1,1,1,1170,645,18,1203,676,20,99.1,0.4686,114,280,89.8,0.4552,124,282,8.95937097796,12.1543140636,
2,2,2,212,956,20055,1,6.93,44.92,159.1,182.45,51.05,268,254,1056,227,636,35,20,313,3.54,355,13,6,1,1,1,1,1,1,1,1166,644,18,1202,673,20,99.1,0.4686,114,280,89.8,0.4552,124,282,8.95937097796,12.1543140636,
2,2,2,212,956,20056,1,8.49,43.9,157.75,181.25,50.06,270,255,1042,225,630,35,20,313,3.46,315,13,6,1,1,1,1,1,1,1,1156,639,18,1200,668,20,99.1,0.4686,114,280,89.8,0.4552,124,282,8.95937097796,12.1543140636,
2,2,2,212,956,20057,1,7,44.88,159.03,182.4,51.01,268,254,1056,227,636,35,20,313,3.54,353,13,6,1,1,1,1,1,1,1,1166,643,18,1202,673,20,99.1,0.4686,114,280,89.8,0.4552,124,282,8.95937097796,12.1543140636,
2,2,2,212,956,20058,1,6.88,44.99,159.06,182.52,51.12,268,254,1056,227,636,35,20,313,3.54,355,13,6,1,1,1,1,1,1,1,1166,644,18,1202,673,20,99.1,0.4686,114,280,89.8,0.4552,124,282,8.95937097796,12.1543140636,
2,2,2,212,956,20059,1,7,44.88,159.03,182.4,51.01,268,254,1056,227,636,35,20,313,3.54,353,13,6,1,1,1,1,1,1,1,1166,643,18,1202,673,20,99.1,0.4686,114,280,89.8,0.4552,124,282,8.95937097796,12.1543140636,
2,2,2,212,956,20060,1,6.85,44.99,159.14,182.53,51.12,268,254,1056,227,636,35,20,313,3.54,357,13,6,1,1,1,1,1,1,1,1167,644,18,1202,674,20,99.1,0.4686,114,280,89.8,0.4552,124,282,8.95937097796,12.1543140636,
2,2,2,210,1300,20061,1,4.65,28.9,9.24,66.58,191.72,257,242,881,264,612,73,14,312,1.47,489,13,2,3,3,1,1,1,1,1,1060,653,19,1339,804,20,99.1,0.4686,114,280,89.8,0.4552,124,282,10.7021170344,13.4417466208,
2,2,2,210,1300,20062,1,4.38,28.93,9.3,66.71,191.76,257,242,881,264,612,64,20,312,1.47,487,13,2,3,3,1,1,1,1,1,1060,653,19,1340,805,20,99.1,0.4686,114,280,89.8,0.4552,124,282,10.7021170344,13.4417466208,
2,2,2,210,1300,20063,1,5.04,28.77,9.28,66.47,191.76,257,242,881,264,612,70,14,312,1.61,489,14,2,3,3,1,1,1,1,1,1060,653,19,1337,802,20,99.1,0.4686,114,280,89.8,0.4552,124,282,10.7021170344,13.4417466208,
2,2,2,210,1300,20064,1,4.46,28.95,9.25,66.65,191.72,257,242,881,264,612,70,14,312,1.47,486,17,2,3,3,1,1,1,1,1,1060,653,19,1340,805,20,99.1,0.4686,114,280,89.8,0.4552,124,282,10.7021170344,13.4417466208,
2,2,2,210,1300,20065,1,4.9,29.07,9.01,66.28,191.49,257,242,881,264,612,75,14,312,1.61,494,13,2,3,3,1,1,1,1,1,1061,653,19,1340,803,20,99.1,0.4686,114,280,89.8,0.4552,124,282,10.7021170344,13.4417466208,
2,2,2,210,1300,20066,1,4.88,28.93,9.16,66.42,191.64,257,242,881,264,612,75,14,312,1.61,489,17,2,3,3,1,1,1,1,1,1060,653,19,1339,803,20,99.1,0.4686,114,280,89.8,0.4552,124,282,10.7021170344,13.4417466208,
2,2,2,210,1300,20067,1,4.59,28.79,9.37,66.72,191.85,257,242,881,264,612,64,20,312,1.61,485,14,2,3,3,1,1,1,1,1,1060,653,19,1339,804,20,99.1,0.4686,114,280,89.8,0.4552,124,282,10.7021170344,13.4417466208,
2,2,2,210,1300,20068,1,4.38,28.86,9.37,66.78,191.83,257,242,881,264,612,64,20,312,1.47,485,15,2,3,3,1,1,1,1,1,1060,653,19,1340,805,20,99.1,0.4686,114,280,89.8,0.4552,124,282,10.7021170344,13.4417466208,
2,2,2,210,1300,20069,1,4.97,28.71,9.36,66.58,191.84,257,242,881,264,612,70,14,312,1.61,487,16,2,3,3,1,1,1,1,1,1060,653,19,1337,802,20,99.1,0.4686,114,280,89.8,0.4552,124,282,10.7021170344,13.4417466208,
2,2,2,210,1300,20070,61,5.21,52.44,9.26,66.39,191.73,257,242,881,264,612,73,14,312,1.61,494,13,2,3,3,1,1,1,1,1,1060,653,19,1336,800,20,99.1,0.4686,114,280,89.8,0.4552,124,282,10.7021170344,13.4417466208,
2,2,1,214,898,20071,1,0.81,1.64,1.61,18.3,141.51,254,237,937,259,626,51,30,312,1.96,584,14,3,3,3,1,1,1,1,1,1129,642,20,1420,769,20,99.1,0.4686,114,280,89.8,0.4552,124,282,10.2710717474,13.3077304864,
2,2,1,214,898,20072,1,0.68,1.55,1.52,18.16,141.34,254,237,937,259,626,51,30,312,1.96,583,14,3,3,3,1,1,1,1,1,1129,642,20,1420,769,20,99.1,0.4686,114,280,89.8,0.4552,124,282,10.2710717474,13.3077304864,
2,2,1,214,898,20073,1,0.82,1.7,1.67,18.14,141.44,254,237,937,259,626,51,30,312,1.96,586,15,3,3,3,1,1,1,1,1,1129,642,20,1420,769,20,99.1,0.4686,114,280,89.8,0.4552,124,282,10.2710717474,13.3077304864,
2,2,1,214,898,20074,1,0.74,1.59,1.56,18.24,141.43,254,237,937,259,626,51,30,312,1.96,583,16,3,3,3,1,1,1,1,1,1129,642,20,1420,769,20,99.1,0.4686,114,280,89.8,0.4552,124,282,10.2710717474,13.3077304864,
2,2,1,214,898,20075,1,0.77,1.63,1.6,18.18,141.42,254,237,937,259,626,51,30,312,1.96,585,14,3,3,3,1,1,1,1,1,1129,642,20,1420,769,20,99.1,0.4686,114,280,89.8,0.4552,124,282,10.2710717474,13.3077304864,
2,2,1,214,898,20076,1,0.74,1.59,1.56,18.24,141.43,254,237,937,259,626,51,30,312,1.96,583,16,3,3,3,1,1,1,1,1,1129,642,20,1420,769,20,99.1,0.4686,114,280,89.8,0.4552,124,282,10.2710717474,13.3077304864,
2,2,1,214,898,20077,1,0.85,1.71,1.68,18.2,141.5,254,237,937,259,626,51,30,312,1.96,586,15,3,3,3,1,1,1,1,1,1129,642,20,1420,769,20,99.1,0.4686,114,280,89.8,0.4552,124,282,10.2710717474,13.3077304864,
2,2,1,214,898,20078,1,0.76,1.58,1.55,18.35,141.49,254,237,937,259,626,51,30,312,1.96,584,14,3,3,3,1,1,1,1,1,1129,642,20,1420,769,20,99.1,0.4686,114,280,89.8,0.4552,124,282,10.2710717474,13.3077304864,
2,2,1,214,898,20080,1,0.78,1.67,1.64,18.08,141.37,254,237,937,259,626,43,30,312,1.96,586,13,3,3,3,1,1,1,1,1,1129,642,20,1420,769,20,99.1,0.4686,114,280,89.8,0.4552,124,282,10.2710717474,13.3077304864,
2,2,1,215,8,20081,1,0.92,3.35,3.38,20.03,138.16,253,237,939,259,627,89,14,312,2.15,599,13,3,2,2,1,1,1,1,1,1136,648,20,1427,783,21,99.1,0.4686,114,280,89.8,0.4552,124,282,10.2686739218,13.2386102614,
2,2,1,215,8,20082,1,0.33,3.15,3.17,20.38,138.73,253,237,936,259,625,89,14,312,1.75,588,13,3,2,2,1,1,1,1,1,1135,648,20,1427,783,21,99.1,0.4686,114,280,89.8,0.4552,124,282,10.2686739218,13.2386102614,
2,2,1,215,8,20083,1,0.23,3.07,3.09,20.39,138.84,253,237,936,259,625,89,14,312,1.75,585,16,3,2,2,1,1,1,1,1,1135,648,20,1427,783,21,99.1,0.4686,114,280,89.8,0.4552,124,282,10.2686739218,13.2386102614,
2,2,1,215,8,20084,1,0.24,3.45,3.47,20.74,138.79,253,237,936,259,625,89,14,312,1.75,587,13,3,2,2,1,1,1,1,1,1135,648,20,1428,784,21,99.1,0.4686,114,280,89.8,0.4552,124,282,10.2686739218,13.2386102614,
2,2,1,215,8,20085,1,0.19,3.04,3.06,20.39,138.88,253,237,936,259,625,89,14,312,1.75,585,16,3,2,2,1,1,1,1,1,1135,648,20,1427,783,21,99.1,0.4686,114,280,89.8,0.4552,124,282,10.2686739218,13.2386102614,
2,2,1,215,8,20086,1,0.28,3.09,3.11,20.37,138.79,253,237,936,259,625,89,14,312,1.75,587,14,3,2,2,1,1,1,1,1,1135,648,20,1427,783,21,99.1,0.4686,114,280,89.8,0.4552,124,282,10.2686739218,13.2386102614,
2,2,1,215,8,20087,1,0.13,2.98,3,20.39,138.95,253,237,936,259,625,89,14,312,1.75,585,14,3,2,2,1,1,1,1,1,1135,648,20,1427,782,21,99.1,0.4686,114,280,89.8,0.4552,124,282,10.2686739218,13.2386102614,
2,2,1,215,8,20088,1,0.74,3.15,3.18,20,138.35,253,237,939,259,627,86,14,312,2.15,593,14,3,2,2,1,1,1,1,1,1135,648,20,1427,783,21,99.1,0.4686,114,280,89.8,0.4552,124,282,10.2686739218,13.2386102614,
2,2,1,215,8,20089,1,0.66,3.22,3.24,20.14,138.41,253,237,939,259,627,91,14,312,2.15,593,15,3,2,2,1,1,1,1,1,1135,648,20,1427,783,21,99.1,0.4686,114,280,89.8,0.4552,124,282,10.2686739218,13.2386102614,
2,2,1,215,8,20090,1,0.67,3.21,3.24,20.13,138.4,253,237,939,259,627,91,14,312,2.15,593,15,3,2,2,1,1,1,1,1,1135,648,20,1427,783,21,99.1,0.4686,114,280,89.8,0.4552,124,282,10.2686739218,13.2386102614,
2,2,2,207,1302,20091,1,8.75,21.92,41.79,53.68,124.67,256,241,906,250,609,43,20,312,1.83,499,14,2,1,1,2,2,1,1,2,1153,674,19,1434,839,20,99.1,0.4686,114,280,89.8,0.4552,124,282,10.2832908043,12.8870466619,
2,2,2,207,1302,20092,1,8.74,22.04,41.68,53.59,124.76,256,241,906,250,609,39,20,312,1.83,497,13,2,1,1,2,2,1,1,2,1153,674,19,1434,839,20,99.1,0.4686,114,280,89.8,0.4552,124,282,10.2832908043,12.8870466619,
2,2,2,207,1302,20093,1,8.67,21.99,41.67,53.56,124.69,256,241,906,250,609,43,20,312,1.83,495,14,2,1,1,2,2,1,1,2,1153,674,19,1434,839,20,99.1,0.4686,114,280,89.8,0.4552,124,282,10.2832908043,12.8870466619,
2,2,2,207,1302,20094,1,8.78,21.94,41.79,53.69,124.7,256,241,906,250,609,43,20,312,1.83,497,14,2,1,1,2,2,1,1,2,1153,674,19,1434,839,20,99.1,0.4686,114,280,89.8,0.4552,124,282,10.2832908043,12.8870466619,
2,2,2,207,1302,20095,1,8.8,21.88,41.86,53.74,124.67,256,241,906,250,609,43,20,312,1.83,496,13,2,1,1,2,2,1,1,2,1153,674,19,1435,839,20,99.1,0.4686,114,280,89.8,0.4552,124,282,10.2832908043,12.8870466619,
2,2,2,207,1302,20096,2,8.7,21.97,41.7,53.59,124.68,256,241,906,250,609,43,20,312,1.83,495,14,2,1,1,2,2,1,1,2,1153,674,19,1434,839,20,99.1,0.4686,114,280,89.8,0.4552,124,282,10.2832908043,12.8870466619,
2,2,2,207,1302,20097,2,8.7,21.97,41.7,53.59,124.68,256,241,906,250,609,43,20,312,1.83,495,14,2,1,1,2,2,1,1,2,1153,674,19,1434,839,20,99.1,0.4686,114,280,89.8,0.4552,124,282,10.2832908043,12.8870466619,
2,2,2,207,1302,20098,1,8.65,22.01,41.64,53.53,124.69,256,241,906,250,609,50,20,312,1.83,494,13,2,1,1,2,2,1,1,2,1153,674,19,1434,839,20,99.1,0.4686,114,280,89.8,0.4552,124,282,10.2832908043,12.8870466619,
2,2,2,207,1302,20099,1,8.71,21.99,41.7,53.59,124.71,256,241,906,250,609,43,20,312,1.83,495,14,2,1,1,2,2,1,1,2,1153,674,19,1434,839,20,99.1,0.4686,114,280,89.8,0.4552,124,282,10.2832908043,12.8870466619,
2,2,2,207,1302,20100,1,8.75,22.01,41.71,53.62,124.74,256,241,906,250,609,43,20,312,1.83,497,13,2,1,1,2,2,1,1,2,1153,674,19,1434,839,20,99.1,0.4686,114,280,89.8,0.4552,124,282,10.2832908043,12.8870466619,
2,2,2,205,712,20101,1,27.38,33.28,91.89,99.37,104.04,254,239,910,245,610,31,20,312,14.23,542,12,12,1,1,3,1,1,1,3,1175,667,20,1563,882,20,99.1,0.4686,114,280,89.8,0.4552,124,282,10.1941516025,12.4560676383,
2,2,2,205,712,20102,1,27.15,33.08,91.72,99.15,103.77,254,239,910,245,610,31,20,312,14.23,536,12,7,1,1,3,1,1,1,3,1175,667,20,1563,881,20,99.1,0.4686,114,280,89.8,0.4552,124,282,10.1941516025,12.4560676383,
2,2,2,205,712,20103,1,27.36,33.29,91.9,99.38,104.06,254,239,910,245,610,31,20,312,14.23,542,12,12,1,1,3,1,1,1,3,1175,667,20,1563,882,20,99.1,0.4686,114,280,89.8,0.4552,124,282,10.1941516025,12.4560676383,
2,2,2,205,712,20104,1,27.4,33.4,92.05,99.45,103.6,251,238,917,247,615,32,20,312,14.23,540,13,12,1,1,3,1,1,1,3,1175,667,20,1563,881,20,99.1,0.4686,114,280,89.8,0.4552,124,282,10.1941516025,12.4560676383,
2,2,2,205,712,20105,1,27.43,33.23,91.85,99.31,103.95,254,239,910,245,610,31,20,312,14.23,536,13,7,1,1,3,1,1,1,3,1175,667,20,1563,882,20,99.1,0.4686,114,280,89.8,0.4552,124,282,10.1941516025,12.4560676383,
