hhid,lat_dd_mod,lon_dd_mod,dist_road2,dist_popcenter2,dist_market,dist_border2,dist_admctr,af_bio_1,af_bio_8,af_bio_12,af_bio_13,af_bio_16,popdensity,hybrid_V8,ssa_aez09,afmnslp_pct,srtm_1k,twi,sq1,sq2,sq3,sq4,sq5,sq6,sq7,anntot_avg,wetQ_avg,wetQ_avgstart,h2018_tot,h2018_wetQ,h2018_wetQstart,qstartavg,ndvi_avg,ndvi_max,h2018_ndvi_avg,h2018_ndvi_max 
300095,7.373553915,3.989005857,27.3,80.9,28.6,29.2,80.9,264,257,1330,191,526,5524,41,313,4,207,13,1,1,1,1,1,1,1,1009,467,15,1309,576,17,26,0.335,0.431,0.267,0.334
300096,7.373553915,3.989005857,27.3,80.9,28.6,29.2,80.9,264,257,1330,191,526,5524,41,313,4,207,13,1,1,1,1,1,1,1,1009,467,15,1309,576,17,26,0.335,0.431,0.267,0.334
300097,7.373553915,3.989005857,27.3,80.9,28.6,29.2,80.9,264,257,1330,191,526,5524,41,313,4,207,13,1,1,1,1,1,1,1,1009,467,15,1309,576,17,26,0.335,0.431,0.267,0.334
300098,7.373553915,3.989005857,27.3,80.9,28.6,29.2,80.9,264,257,1330,191,526,5524,41,313,4,207,13,1,1,1,1,1,1,1,1009,467,15,1309,576,17,26,0.335,0.431,0.267,0.334
300099,7.373553915,3.989005857,27.3,80.9,28.6,29.2,80.9,264,257,1330,191,526,5524,41,313,4,207,13,1,1,1,1,1,1,1,1009,467,15,1309,576,17,26,0.335,0.431,0.267,0.334
300100,7.373553915,3.989005857,27.3,80.9,28.6,29.2,80.9,264,257,1330,191,526,5524,41,313,4,207,13,1,1,1,1,1,1,1,1009,467,15,1309,576,17,26,0.335,0.431,0.267,0.334
300131,7.523762254,3.894937855,31.8,64.8,96.3,62.3,64.8,265,258,1260,184,490,989,14,313,3,216,36,1,1,3,1,1,1,3,1041,498,16,1182,506,20,27,0.326,0.415,0.315,0.364
300135,7.523762254,3.894937855,31.8,64.8,96.3,62.3,64.8,265,258,1260,184,490,989,14,313,3,216,36,1,1,3,1,1,1,3,1041,498,16,1182,506,20,27,0.326,0.415,0.315,0.364
300136,7.563627201,3.885937638,2.3,21,73,92.4,21,262,255,1253,186,483,691,74,313,4,257,14,1,1,3,1,1,1,3,1046,499,16,1175,520,20,27,0.349,0.444,0.348,0.382
300137,7.523762254,3.894937855,31.8,64.8,96.3,62.3,64.8,265,258,1260,184,490,989,14,313,3,216,36,1,1,3,1,1,1,3,1041,498,16,1182,506,20,27,0.326,0.415,0.315,0.364
300138,7.523762254,3.894937855,31.8,64.8,96.3,62.3,64.8,265,258,1260,184,490,989,14,313,3,216,36,1,1,3,1,1,1,3,1041,498,16,1182,506,20,27,0.326,0.415,0.315,0.364
300139,7.523762254,3.894937855,31.8,64.8,96.3,62.3,64.8,265,258,1260,184,490,989,14,313,3,216,36,1,1,3,1,1,1,3,1041,498,16,1182,506,20,27,0.326,0.415,0.315,0.364
300140,8.128622868,4.257604596,4.3,25.6,22.2,101.9,25.6,262,248,1214,211,492,3880,0,313,4,315,13,1,1,2,1,1,1,2,1166,564,16,1262,610,13,24,0.264,0.351,0.226,0.309
300141,7.534368054,3.926933362,6,10,68,65.9,10,263,256,1268,187,489,1027,60,313,5,244,13,1,1,2,1,1,1,2,1041,493,16,1179,506,20,26,0.328,0.425,0.296,0.36
300142,7.534368054,3.926933362,6,10,68,65.9,10,263,256,1268,187,489,1027,60,313,5,244,13,1,1,2,1,1,1,2,1041,493,16,1179,506,20,26,0.328,0.425,0.296,0.36
300143,7.534368054,3.926933362,6,10,68,65.9,10,263,256,1268,187,489,1027,60,313,5,244,13,1,1,2,1,1,1,2,1041,493,16,1179,506,20,26,0.328,0.425,0.296,0.36
300144,7.534368054,3.926933362,6,10,68,65.9,10,263,256,1268,187,489,1027,60,313,5,244,13,1,1,2,1,1,1,2,1041,493,16,1179,506,20,26,0.328,0.425,0.296,0.36
300145,7.534368054,3.926933362,6,10,68,65.9,10,263,256,1268,187,489,1027,60,313,5,244,13,1,1,2,1,1,1,2,1041,493,16,1179,506,20,26,0.328,0.425,0.296,0.36
300146,7.534368054,3.926933362,6,10,68,65.9,10,263,256,1268,187,489,1027,60,313,5,244,13,1,1,2,1,1,1,2,1041,493,16,1179,506,20,26,0.328,0.425,0.296,0.36
300147,7.534368054,3.926933362,6,10,68,65.9,10,263,256,1268,187,489,1027,60,313,5,244,13,1,1,2,1,1,1,2,1041,493,16,1179,506,20,26,0.328,0.425,0.296,0.36
300148,7.534368054,3.926933362,6,10,68,65.9,10,263,256,1268,187,489,1027,60,313,5,244,13,1,1,2,1,1,1,2,1041,493,16,1179,506,20,26,0.328,0.425,0.296,0.36
300149,7.534368054,3.926933362,6,10,68,65.9,10,263,256,1268,187,489,1027,60,313,5,244,13,1,1,2,1,1,1,2,1041,493,16,1179,506,20,26,0.328,0.425,0.296,0.36
300171,7.876233665,4.133592343,2.5,7.1,43.7,492.4,7.1,261,248,1220,200,478,91,5,313,5,296,12,1,1,2,1,1,1,2,1107,534,18,1189,570,19,25,0.322,0.421,0.33,0.417
300172,7.876233665,4.133592343,2.5,7.1,43.7,492.4,7.1,261,248,1220,200,478,91,5,313,5,296,12,1,1,2,1,1,1,2,1107,534,18,1189,570,19,25,0.322,0.421,0.33,0.417
300173,7.876233665,4.133592343,2.5,7.1,43.7,492.4,7.1,261,248,1220,200,478,91,5,313,5,296,12,1,1,2,1,1,1,2,1107,534,18,1189,570,19,25,0.322,0.421,0.33,0.417
300174,7.848211821,3.934482401,4.4,67.2,165,323.4,67.2,260,247,1187,195,454,4706,74,313,4,292,14,2,1,2,1,1,1,2,1065,517,16,1141,547,19,25,0.327,0.428,0.288,0.355
300175,7.876233665,4.133592343,2.5,7.1,43.7,492.4,7.1,261,248,1220,200,478,91,5,313,5,296,12,1,1,2,1,1,1,2,1107,534,18,1189,570,19,25,0.322,0.421,0.33,0.417
300176,7.876233665,4.133592343,2.5,7.1,43.7,492.4,7.1,261,248,1220,200,478,91,5,313,5,296,12,1,1,2,1,1,1,2,1107,534,18,1189,570,19,25,0.322,0.421,0.33,0.417
300177,7.876233665,4.133592343,2.5,7.1,43.7,492.4,7.1,261,248,1220,200,478,91,5,313,5,296,12,1,1,2,1,1,1,2,1107,534,18,1189,570,19,25,0.322,0.421,0.33,0.417
300178,7.876233665,4.133592343,2.5,7.1,43.7,492.4,7.1,261,248,1220,200,478,91,5,313,5,296,12,1,1,2,1,1,1,2,1107,534,18,1189,570,19,25,0.322,0.421,0.33,0.417
300180,7.876233665,4.133592343,2.5,7.1,43.7,492.4,7.1,261,248,1220,200,478,91,5,313,5,296,12,1,1,2,1,1,1,2,1107,534,18,1189,570,19,25,0.322,0.421,0.33,0.417
309001,7.403241264,4.016790068,2.3,155.4,204.5,444.4,155.4,266,260,1314,189,520,2029,53,313,4,174,16,1,1,1,1,1,1,1,1009,465,14,1317,576,13,26,0.319,0.419,0.264,0.328
309002,7.403241264,4.016790068,2.3,155.4,204.5,444.4,155.4,266,260,1314,189,520,2029,53,313,4,174,16,1,1,1,1,1,1,1,1009,465,14,1317,576,13,26,0.319,0.419,0.264,0.328
309003,7.403241264,4.016790068,2.3,155.4,204.5,444.4,155.4,266,260,1314,189,520,2029,53,313,4,174,16,1,1,1,1,1,1,1,1009,465,14,1317,576,13,26,0.319,0.419,0.264,0.328
309005,7.403241264,4.016790068,2.3,155.4,204.5,444.4,155.4,266,260,1314,189,520,2029,53,313,4,174,16,1,1,1,1,1,1,1,1009,465,14,1317,576,13,26,0.319,0.419,0.264,0.328
309006,7.403241264,4.016790068,2.3,155.4,204.5,444.4,155.4,266,260,1314,189,520,2029,53,313,4,174,16,1,1,1,1,1,1,1,1009,465,14,1317,576,13,26,0.319,0.419,0.264,0.328
309007,7.403241264,4.016790068,2.3,155.4,204.5,444.4,155.4,266,260,1314,189,520,2029,53,313,4,174,16,1,1,1,1,1,1,1,1009,465,14,1317,576,13,26,0.319,0.419,0.264,0.328
309008,7.403241264,4.016790068,2.3,155.4,204.5,444.4,155.4,266,260,1314,189,520,2029,53,313,4,174,16,1,1,1,1,1,1,1,1009,465,14,1317,576,13,26,0.319,0.419,0.264,0.328
309009,7.403241264,4.016790068,2.3,155.4,204.5,444.4,155.4,266,260,1314,189,520,2029,53,313,4,174,16,1,1,1,1,1,1,1,1009,465,14,1317,576,13,26,0.319,0.419,0.264,0.328
309010,7.403241264,4.016790068,2.3,155.4,204.5,444.4,155.4,266,260,1314,189,520,2029,53,313,4,174,16,1,1,1,1,1,1,1,1009,465,14,1317,576,13,26,0.319,0.419,0.264,0.328
309013,7.424947686,3.886854896,0.1,51.8,82.9,256,51.8,265,258,1295,185,509,9643,0,313,5,205,13,1,1,5,1,1,1,5,990,468,15,1147,521,17,26,0.258,0.328,0.197,0.25
309014,7.424947686,3.886854896,0.1,51.8,82.9,256,51.8,265,258,1295,185,509,9643,0,313,5,205,13,1,1,5,1,1,1,5,990,468,15,1147,521,17,26,0.258,0.328,0.197,0.25
309016,7.424947686,3.886854896,0.1,51.8,82.9,256,51.8,265,258,1295,185,509,9643,0,313,5,205,13,1,1,5,1,1,1,5,990,468,15,1147,521,17,26,0.258,0.328,0.197,0.25
309017,7.424947686,3.886854896,0.1,51.8,82.9,256,51.8,265,258,1295,185,509,9643,0,313,5,205,13,1,1,5,1,1,1,5,990,468,15,1147,521,17,26,0.258,0.328,0.197,0.25
309018,7.424947686,3.886854896,0.1,51.8,82.9,256,51.8,265,258,1295,185,509,9643,0,313,5,205,13,1,1,5,1,1,1,5,990,468,15,1147,521,17,26,0.258,0.328,0.197,0.25
309019,7.424947686,3.886854896,0.1,51.8,82.9,256,51.8,265,258,1295,185,509,9643,0,313,5,205,13,1,1,5,1,1,1,5,990,468,15,1147,521,17,26,0.258,0.328,0.197,0.25
309021,7.424947686,3.886854896,0.1,51.8,82.9,256,51.8,265,258,1295,185,509,9643,0,313,5,205,13,1,1,5,1,1,1,5,990,468,15,1147,521,17,26,0.258,0.328,0.197,0.25
309022,7.424947686,3.886854896,0.1,51.8,82.9,256,51.8,265,258,1295,185,509,9643,0,313,5,205,13,1,1,5,1,1,1,5,990,468,15,1147,521,17,26,0.258,0.328,0.197,0.25
309023,7.424947686,3.886854896,0.1,51.8,82.9,256,51.8,265,258,1295,185,509,9643,0,313,5,205,13,1,1,5,1,1,1,5,990,468,15,1147,521,17,26,0.258,0.328,0.197,0.25
309024,7.424947686,3.886854896,0.1,51.8,82.9,256,51.8,265,258,1295,185,509,9643,0,313,5,205,13,1,1,5,1,1,1,5,990,468,15,1147,521,17,26,0.258,0.328,0.197,0.25
309025,7.39680485,3.269366514,2.2,12.4,99,49.7,12.4,271,264,1169,173,474,316,66,313,4,126,22,1,1,2,1,1,1,2,968,475,13,1217,529,23,24,0.332,0.412,0.413,0.471
309027,7.39680485,3.269366514,2.2,12.4,99,49.7,12.4,271,264,1169,173,474,316,66,313,4,126,22,1,1,2,1,1,1,2,968,475,13,1217,529,23,24,0.332,0.412,0.413,0.471
309028,7.39680485,3.269366514,2.2,12.4,99,49.7,12.4,271,264,1169,173,474,316,66,313,4,126,22,1,1,2,1,1,1,2,968,475,13,1217,529,23,24,0.332,0.412,0.413,0.471
309029,7.39680485,3.269366514,2.2,12.4,99,49.7,12.4,271,264,1169,173,474,316,66,313,4,126,22,1,1,2,1,1,1,2,968,475,13,1217,529,23,24,0.332,0.412,0.413,0.471
309031,7.39680485,3.269366514,2.2,12.4,99,49.7,12.4,271,264,1169,173,474,316,66,313,4,126,22,1,1,2,1,1,1,2,968,475,13,1217,529,23,24,0.332,0.412,0.413,0.471
309032,7.39680485,3.269366514,2.2,12.4,99,49.7,12.4,271,264,1169,173,474,316,66,313,4,126,22,1,1,2,1,1,1,2,968,475,13,1217,529,23,24,0.332,0.412,0.413,0.471
309033,7.39680485,3.269366514,2.2,12.4,99,49.7,12.4,271,264,1169,173,474,316,66,313,4,126,22,1,1,2,1,1,1,2,968,475,13,1217,529,23,24,0.332,0.412,0.413,0.471
309035,7.39680485,3.269366514,2.2,12.4,99,49.7,12.4,271,264,1169,173,474,316,66,313,4,126,22,1,1,2,1,1,1,2,968,475,13,1217,529,23,24,0.332,0.412,0.413,0.471
309036,7.39680485,3.269366514,2.2,12.4,99,49.7,12.4,271,264,1169,173,474,316,66,313,4,126,22,1,1,2,1,1,1,2,968,475,13,1217,529,23,24,0.332,0.412,0.413,0.471
309037,7.678214146,3.197267049,1.5,26.2,134,281.1,26.2,272,265,1127,176,451,319,27,313,3,137,17,1,1,1,2,1,1,1,934,452,15,994,431,23,24,0.317,0.403,0.387,0.461
309039,7.678214146,3.197267049,1.5,26.2,134,281.1,26.2,272,265,1127,176,451,319,27,313,3,137,17,1,1,1,2,1,1,1,934,452,15,994,431,23,24,0.317,0.403,0.387,0.461
309040,7.678214146,3.197267049,1.5,26.2,134,281.1,26.2,272,265,1127,176,451,319,27,313,3,137,17,1,1,1,2,1,1,1,934,452,15,994,431,23,24,0.317,0.403,0.387,0.461
309041,7.678214146,3.197267049,1.5,26.2,134,281.1,26.2,272,265,1127,176,451,319,27,313,3,137,17,1,1,1,2,1,1,1,934,452,15,994,431,23,24,0.317,0.403,0.387,0.461
309042,7.678214146,3.197267049,1.5,26.2,134,281.1,26.2,272,265,1127,176,451,319,27,313,3,137,17,1,1,1,2,1,1,1,934,452,15,994,431,23,24,0.317,0.403,0.387,0.461
309043,7.678214146,3.197267049,1.5,26.2,134,281.1,26.2,272,265,1127,176,451,319,27,313,3,137,17,1,1,1,2,1,1,1,934,452,15,994,431,23,24,0.317,0.403,0.387,0.461
309044,7.678214146,3.197267049,1.5,26.2,134,281.1,26.2,272,265,1127,176,451,319,27,313,3,137,17,1,1,1,2,1,1,1,934,452,15,994,431,23,24,0.317,0.403,0.387,0.461
309046,7.678214146,3.197267049,1.5,26.2,134,281.1,26.2,272,265,1127,176,451,319,27,313,3,137,17,1,1,1,2,1,1,1,934,452,15,994,431,23,24,0.317,0.403,0.387,0.461
309047,7.678214146,3.197267049,1.5,26.2,134,281.1,26.2,272,265,1127,176,451,319,27,313,3,137,17,1,1,1,2,1,1,1,934,452,15,994,431,23,24,0.317,0.403,0.387,0.461
309048,7.678214146,3.197267049,1.5,26.2,134,281.1,26.2,272,265,1127,176,451,319,27,313,3,137,17,1,1,1,2,1,1,1,934,452,15,994,431,23,24,0.317,0.403,0.387,0.461
309049,9.026205955,3.9534201,46.7,58.4,184.5,264.6,58.4,261,243,1171,233,555,68,0,313,9,419,11,1,1,2,1,1,1,2,1011,511,18,1240,707,17,23,0.311,0.398,0.323,0.465
309050,9.026205955,3.9534201,46.7,58.4,184.5,264.6,58.4,261,243,1171,233,555,68,0,313,9,419,11,1,1,2,1,1,1,2,1011,511,18,1240,707,17,23,0.311,0.398,0.323,0.465
309052,9.026205955,3.9534201,46.7,58.4,184.5,264.6,58.4,261,243,1171,233,555,68,0,313,9,419,11,1,1,2,1,1,1,2,1011,511,18,1240,707,17,23,0.311,0.398,0.323,0.465
309053,9.026205955,3.9534201,46.7,58.4,184.5,264.6,58.4,261,243,1171,233,555,68,0,313,9,419,11,1,1,2,1,1,1,2,1011,511,18,1240,707,17,23,0.311,0.398,0.323,0.465
309055,9.026205955,3.9534201,46.7,58.4,184.5,264.6,58.4,261,243,1171,233,555,68,0,313,9,419,11,1,1,2,1,1,1,2,1011,511,18,1240,707,17,23,0.311,0.398,0.323,0.465
309056,9.026205955,3.9534201,46.7,58.4,184.5,264.6,58.4,261,243,1171,233,555,68,0,313,9,419,11,1,1,2,1,1,1,2,1011,511,18,1240,707,17,23,0.311,0.398,0.323,0.465
309057,9.026205955,3.9534201,46.7,58.4,184.5,264.6,58.4,261,243,1171,233,555,68,0,313,9,419,11,1,1,2,1,1,1,2,1011,511,18,1240,707,17,23,0.311,0.398,0.323,0.465
309058,9.026205955,3.9534201,46.7,58.4,184.5,264.6,58.4,261,243,1171,233,555,68,0,313,9,419,11,1,1,2,1,1,1,2,1011,511,18,1240,707,17,23,0.311,0.398,0.323,0.465
309059,9.026205955,3.9534201,46.7,58.4,184.5,264.6,58.4,261,243,1171,233,555,68,0,313,9,419,11,1,1,2,1,1,1,2,1011,511,18,1240,707,17,23,0.311,0.398,0.323,0.465
309060,9.026205955,3.9534201,46.7,58.4,184.5,264.6,58.4,261,243,1171,233,555,68,0,313,9,419,11,1,1,2,1,1,1,2,1011,511,18,1240,707,17,23,0.311,0.398,0.323,0.465
309061,8.107459918,3.521273704,1.7,99.8,166.9,342,99.8,261,247,1163,200,458,276,29,313,3,329,18,1,1,1,1,1,1,1,972,476,15,1090,559,20,24,0.326,0.421,0.381,0.445
309062,8.107459918,3.521273704,1.7,99.8,166.9,342,99.8,261,247,1163,200,458,276,29,313,3,329,18,1,1,1,1,1,1,1,972,476,15,1090,559,20,24,0.326,0.421,0.381,0.445
309063,8.107459918,3.521273704,1.7,99.8,166.9,342,99.8,261,247,1163,200,458,276,29,313,3,329,18,1,1,1,1,1,1,1,972,476,15,1090,559,20,24,0.326,0.421,0.381,0.445
309064,8.107459918,3.521273704,1.7,99.8,166.9,342,99.8,261,247,1163,200,458,276,29,313,3,329,18,1,1,1,1,1,1,1,972,476,15,1090,559,20,24,0.326,0.421,0.381,0.445
309065,8.107459918,3.521273704,1.7,99.8,166.9,342,99.8,261,247,1163,200,458,276,29,313,3,329,18,1,1,1,1,1,1,1,972,476,15,1090,559,20,24,0.326,0.421,0.381,0.445
309067,8.107459918,3.521273704,1.7,99.8,166.9,342,99.8,261,247,1163,200,458,276,29,313,3,329,18,1,1,1,1,1,1,1,972,476,15,1090,559,20,24,0.326,0.421,0.381,0.445
309068,8.107459918,3.521273704,1.7,99.8,166.9,342,99.8,261,247,1163,200,458,276,29,313,3,329,18,1,1,1,1,1,1,1,972,476,15,1090,559,20,24,0.326,0.421,0.381,0.445
309069,8.107459918,3.521273704,1.7,99.8,166.9,342,99.8,261,247,1163,200,458,276,29,313,3,329,18,1,1,1,1,1,1,1,972,476,15,1090,559,20,24,0.326,0.421,0.381,0.445
309070,8.107459918,3.521273704,1.7,99.8,166.9,342,99.8,261,247,1163,200,458,276,29,313,3,329,18,1,1,1,1,1,1,1,972,476,15,1090,559,20,24,0.326,0.421,0.381,0.445
309071,8.107459918,3.521273704,1.7,99.8,166.9,342,99.8,261,247,1163,200,458,276,29,313,3,329,18,1,1,1,1,1,1,1,972,476,15,1090,559,20,24,0.326,0.421,0.381,0.445
309073,7.434710703,3.990481459,0.8,2.4,73.5,450.9,2.4,266,259,1305,188,512,1935,21,313,4,201,12,1,1,1,1,1,1,1,1011,467,15,1256,541,13,25,0.318,0.412,0.243,0.304
309074,7.434710703,3.990481459,0.8,2.4,73.5,450.9,2.4,266,259,1305,188,512,1935,21,313,4,201,12,1,1,1,1,1,1,1,1011,467,15,1256,541,13,25,0.318,0.412,0.243,0.304
309075,7.434710703,3.990481459,0.8,2.4,73.5,450.9,2.4,266,259,1305,188,512,1935,21,313,4,201,12,1,1,1,1,1,1,1,1011,467,15,1256,541,13,25,0.318,0.412,0.243,0.304
309076,7.434710703,3.990481459,0.8,2.4,73.5,450.9,2.4,266,259,1305,188,512,1935,21,313,4,201,12,1,1,1,1,1,1,1,1011,467,15,1256,541,13,25,0.318,0.412,0.243,0.304
309077,7.434710703,3.990481459,0.8,2.4,73.5,450.9,2.4,266,259,1305,188,512,1935,21,313,4,201,12,1,1,1,1,1,1,1,1011,467,15,1256,541,13,25,0.318,0.412,0.243,0.304
309079,7.434710703,3.990481459,0.8,2.4,73.5,450.9,2.4,266,259,1305,188,512,1935,21,313,4,201,12,1,1,1,1,1,1,1,1011,467,15,1256,541,13,25,0.318,0.412,0.243,0.304
309081,7.434710703,3.990481459,0.8,2.4,73.5,450.9,2.4,266,259,1305,188,512,1935,21,313,4,201,12,1,1,1,1,1,1,1,1011,467,15,1256,541,13,25,0.318,0.412,0.243,0.304
309082,7.434710703,3.990481459,0.8,2.4,73.5,450.9,2.4,266,259,1305,188,512,1935,21,313,4,201,12,1,1,1,1,1,1,1,1011,467,15,1256,541,13,25,0.318,0.412,0.243,0.304
309083,7.434710703,3.990481459,0.8,2.4,73.5,450.9,2.4,266,259,1305,188,512,1935,21,313,4,201,12,1,1,1,1,1,1,1,1011,467,15,1256,541,13,25,0.318,0.412,0.243,0.304
309084,7.434710703,3.990481459,0.8,2.4,73.5,450.9,2.4,266,259,1305,188,512,1935,21,313,4,201,12,1,1,1,1,1,1,1,1011,467,15,1256,541,13,25,0.318,0.412,0.243,0.304
309085,8.169098292,4.22528697,6.7,77.8,122.5,434.4,77.8,262,248,1211,213,491,1819,32,313,4,330,18,1,1,1,2,1,1,1,1159,563,16,1299,645,20,24,0.262,0.342,0.234,0.289
309086,8.169098292,4.22528697,6.7,77.8,122.5,434.4,77.8,262,248,1211,213,491,1819,32,313,4,330,18,1,1,1,2,1,1,1,1159,563,16,1299,645,20,24,0.262,0.342,0.234,0.289
309087,8.169098292,4.22528697,6.7,77.8,122.5,434.4,77.8,262,248,1211,213,491,1819,32,313,4,330,18,1,1,1,2,1,1,1,1159,563,16,1299,645,20,24,0.262,0.342,0.234,0.289
309088,8.169098292,4.22528697,6.7,77.8,122.5,434.4,77.8,262,248,1211,213,491,1819,32,313,4,330,18,1,1,1,2,1,1,1,1159,563,16,1299,645,20,24,0.262,0.342,0.234,0.289
309091,8.302294605,4.15125009,7.7,17,117.8,262.2,17,258,244,1212,219,498,141,0,313,4,398,13,1,1,1,1,1,1,2,1125,562,17,1165,521,23,23,0.286,0.385,0.317,0.388
309092,8.169098292,4.22528697,6.7,77.8,122.5,434.4,77.8,262,248,1211,213,491,1819,32,313,4,330,18,1,1,1,2,1,1,1,1159,563,16,1299,645,20,24,0.262,0.342,0.234,0.289
309093,8.169098292,4.22528697,6.7,77.8,122.5,434.4,77.8,262,248,1211,213,491,1819,32,313,4,330,18,1,1,1,2,1,1,1,1159,563,16,1299,645,20,24,0.262,0.342,0.234,0.289
309094,8.169098292,4.22528697,6.7,77.8,122.5,434.4,77.8,262,248,1211,213,491,1819,32,313,4,330,18,1,1,1,2,1,1,1,1159,563,16,1299,645,20,24,0.262,0.342,0.234,0.289
309095,8.169098292,4.22528697,6.7,77.8,122.5,434.4,77.8,262,248,1211,213,491,1819,32,313,4,330,18,1,1,1,2,1,1,1,1159,563,16,1299,645,20,24,0.262,0.342,0.234,0.289
309096,8.169098292,4.22528697,6.7,77.8,122.5,434.4,77.8,262,248,1211,213,491,1819,32,313,4,330,18,1,1,1,2,1,1,1,1159,563,16,1299,645,20,24,0.262,0.342,0.234,0.289
309097,7.353443352,3.94787083,43,68.5,68.2,120.7,68.5,265,258,1331,192,529,13386,0,313,4,197,14,1,1,1,1,1,1,1,1008,469,15,1244,551,17,26,0.346,0.446,0.275,0.339
309098,7.353443352,3.94787083,43,68.5,68.2,120.7,68.5,265,258,1331,192,529,13386,0,313,4,197,14,1,1,1,1,1,1,1,1008,469,15,1244,551,17,26,0.346,0.446,0.275,0.339
309099,7.353443352,3.94787083,43,68.5,68.2,120.7,68.5,265,258,1331,192,529,13386,0,313,4,197,14,1,1,1,1,1,1,1,1008,469,15,1244,551,17,26,0.346,0.446,0.275,0.339
309101,7.353443352,3.94787083,43,68.5,68.2,120.7,68.5,265,258,1331,192,529,13386,0,313,4,197,14,1,1,1,1,1,1,1,1008,469,15,1244,551,17,26,0.346,0.446,0.275,0.339
309102,7.353443352,3.94787083,43,68.5,68.2,120.7,68.5,265,258,1331,192,529,13386,0,313,4,197,14,1,1,1,1,1,1,1,1008,469,15,1244,551,17,26,0.346,0.446,0.275,0.339
309103,7.353443352,3.94787083,43,68.5,68.2,120.7,68.5,265,258,1331,192,529,13386,0,313,4,197,14,1,1,1,1,1,1,1,1008,469,15,1244,551,17,26,0.346,0.446,0.275,0.339
309104,7.353443352,3.94787083,43,68.5,68.2,120.7,68.5,265,258,1331,192,529,13386,0,313,4,197,14,1,1,1,1,1,1,1,1008,469,15,1244,551,17,26,0.346,0.446,0.275,0.339
309105,7.353443352,3.94787083,43,68.5,68.2,120.7,68.5,265,258,1331,192,529,13386,0,313,4,197,14,1,1,1,1,1,1,1,1008,469,15,1244,551,17,26,0.346,0.446,0.275,0.339
309108,7.353443352,3.94787083,43,68.5,68.2,120.7,68.5,265,258,1331,192,529,13386,0,313,4,197,14,1,1,1,1,1,1,1,1008,469,15,1244,551,17,26,0.346,0.446,0.275,0.339
309109,8.540964118,4.066654919,9,47.6,142.6,217.1,47.6,259,243,1194,225,501,90,79,313,3,400,13,1,1,1,2,1,1,1,1107,558,17,1164,590,17,20,0.288,0.371,0.3,0.366
309112,8.540964118,4.066654919,9,47.6,142.6,217.1,47.6,259,243,1194,225,501,90,79,313,3,400,13,1,1,1,2,1,1,1,1107,558,17,1164,590,17,20,0.288,0.371,0.3,0.366
309113,8.540964118,4.066654919,9,47.6,142.6,217.1,47.6,259,243,1194,225,501,90,79,313,3,400,13,1,1,1,2,1,1,1,1107,558,17,1164,590,17,20,0.288,0.371,0.3,0.366
309114,8.540964118,4.066654919,9,47.6,142.6,217.1,47.6,259,243,1194,225,501,90,79,313,3,400,13,1,1,1,2,1,1,1,1107,558,17,1164,590,17,20,0.288,0.371,0.3,0.366
309115,8.540964118,4.066654919,9,47.6,142.6,217.1,47.6,259,243,1194,225,501,90,79,313,3,400,13,1,1,1,2,1,1,1,1107,558,17,1164,590,17,20,0.288,0.371,0.3,0.366
309116,8.540964118,4.066654919,9,47.6,142.6,217.1,47.6,259,243,1194,225,501,90,79,313,3,400,13,1,1,1,2,1,1,1,1107,558,17,1164,590,17,20,0.288,0.371,0.3,0.366
309117,8.540964118,4.066654919,9,47.6,142.6,217.1,47.6,259,243,1194,225,501,90,79,313,3,400,13,1,1,1,2,1,1,1,1107,558,17,1164,590,17,20,0.288,0.371,0.3,0.366
309118,8.474035465,4.515292086,0.7,3.9,82.6,236.5,3.9,264,250,1218,231,511,1066,39,313,3,333,13,1,1,1,2,1,1,1,1190,585,18,1304,670,16,23,0.268,0.346,0.214,0.272
309119,8.540964118,4.066654919,9,47.6,142.6,217.1,47.6,259,243,1194,225,501,90,79,313,3,400,13,1,1,1,2,1,1,1,1107,558,17,1164,590,17,20,0.288,0.371,0.3,0.366
309120,8.540964118,4.066654919,9,47.6,142.6,217.1,47.6,259,243,1194,225,501,90,79,313,3,400,13,1,1,1,2,1,1,1,1107,558,17,1164,590,17,20,0.288,0.371,0.3,0.366
309121,7.403241264,4.016790068,2.3,155.4,204.5,444.4,155.4,266,260,1314,189,520,2029,53,313,4,174,16,1,1,1,1,1,1,1,1009,465,14,1317,576,13,26,0.319,0.419,0.264,0.328
309126,7.39680485,3.269366514,2.2,12.4,99,49.7,12.4,271,264,1169,173,474,316,66,313,4,126,22,1,1,2,1,1,1,2,968,475,13,1217,529,23,24,0.332,0.412,0.413,0.471
309137,7.353443352,3.94787083,43,68.5,68.2,120.7,68.5,265,258,1331,192,529,13386,0,313,4,197,14,1,1,1,1,1,1,1,1008,469,15,1244,551,17,26,0.346,0.446,0.275,0.339
309138,7.353443352,3.94787083,43,68.5,68.2,120.7,68.5,265,258,1331,192,529,13386,0,313,4,197,14,1,1,1,1,1,1,1,1008,469,15,1244,551,17,26,0.346,0.446,0.275,0.339
310071,9.083250089,9.875452235,1.5,7.6,8.2,351.4,7.6,273,259,1099,231,646,116,58,313,3,251,12,1,1,2,1,1,1,2,903,483,18,864,467,20,24,0.346,0.424,0.305,0.431
310072,9.083250089,9.875452235,1.5,7.6,8.2,351.4,7.6,273,259,1099,231,646,116,58,313,3,251,12,1,1,2,1,1,1,2,903,483,18,864,467,20,24,0.346,0.424,0.305,0.431
